1613331000000,48516.52000000,48729.16000000,48479.80000000,48696.75000000,358.21787800,1613331899999,17408838.29317044,18626,171.06071000,8314100.34523422,0
1613331900000,48696.76000000,48919.86000000,48661.71000000,48693.39000000,415.74787900,1613332799999,20288495.65935586,16825,219.66291200,10721667.52520339,0
1613332800000,48693.38000000,48985.71000000,48600.00000000,48847.80000000,586.33708300,1613333699999,28616391.72305343,17315,270.81451700,13219702.25940369,0
1613333700000,48847.80000000,48922.58000000,48753.41000000,48781.44000000,363.59916300,1613334599999,17754503.87251022,14211,179.77774100,8778806.68934379,0
1613334600000,48781.44000000,48998.00000000,48750.00000000,48964.95000000,401.98587400,1613335499999,19646685.13196389,16414,204.65624000,10003218.92507834,0
1613335500000,48964.95000000,49000.00000000,48836.66000000,48929.50000000,423.44298500,1613336399999,20716732.21356082,15173,239.08678700,11698021.05054701,0
1613336400000,48929.50000000,48929.51000000,48755.47000000,48876.66000000,471.13858500,1613337299999,23009424.26379366,13321,220.49628100,10767487.13595025,0
1613337300000,48876.65000000,49058.74000000,48812.48000000,48966.72000000,562.85326400,1613338199999,27572079.73162931,16400,296.48171200,14524264.81603331,0
1613338200000,48966.73000000,48966.73000000,48833.39000000,48921.81000000,328.70915900,1613339099999,16068877.85608331,12270,169.51435200,8287004.92853017,0
1613339100000,48919.33000000,48970.81000000,48801.44000000,48822.66000000,409.65722300,1613339999999,20021239.59344020,12009,197.14730200,9635527.73573600,0
1613340000000,48822.67000000,48905.52000000,48706.53000000,48896.47000000,399.41562400,1613340899999,19502661.93792309,17199,214.77084600,10487113.65828592,0
1613340900000,48896.46000000,49300.00000000,48895.04000000,49211.95000000,677.27931400,1613341799999,33257247.57934659,30878,402.49647600,19765405.18030833,0
1613341800000,49211.95000000,49252.94000000,49081.01000000,49095.68000000,428.08069300,1613342699999,21039473.18096401,20518,245.40978000,12062191.55535667,0
1613342700000,49095.58000000,49172.29000000,49011.78000000,49012.94000000,370.67449500,1613343599999,18199996.27008730,16913,197.88493200,9716727.49237918,0
1613343600000,49012.94000000,49058.94000000,48875.58000000,48978.44000000,437.60002300,1613344499999,21421881.24461339,13638,217.11807400,10628542.08695457,0
1613344500000,48978.45000000,49094.71000000,48888.88000000,48957.64000000,722.33473000,1613345399999,35379314.43124659,15619,372.13996400,18226178.09859715,0
1613345400000,48957.65000000,48965.87000000,48505.79000000,48757.74000000,966.77572200,1613346299999,47073068.14683046,23325,420.00751000,20450579.30339429,0
1613346300000,48757.75000000,48806.12000000,48560.00000000,48577.79000000,561.60414800,1613347199999,27364458.94021952,13629,250.29709400,12195743.47480047,0
1613347200000,48580.47000000,48799.00000000,48428.00000000,48732.38000000,764.11870500,1613348099999,37160626.17185992,24846,349.79397000,17016127.62173921,0
1613348100000,48732.39000000,48759.39000000,48627.70000000,48654.40000000,365.54529000,1613348999999,17793912.02950093,17458,179.95789300,8759325.44356631,0
1613349000000,48654.40000000,49010.92000000,48580.01000000,48872.22000000,536.32374400,1613349899999,26167544.48728311,22390,279.74929600,13650210.96760740,0
1613349900000,48872.22000000,48936.41000000,48749.97000000,48763.62000000,350.45575600,1613350799999,17115820.06693435,17209,161.47868100,7886552.89525956,0
1613350800000,48763.79000000,48816.62000000,48311.31000000,48414.11000000,746.75490300,1613351699999,36238083.30362146,21973,297.01595700,14418134.86138672,0
1613351700000,48414.11000000,48446.43000000,48120.00000000,48233.04000000,1167.01529400,1613352599999,56311072.06857034,30531,467.52228800,22559385.63460940,0
1613352600000,48233.04000000,48245.88000000,47700.00000000,47979.99000000,2144.13086500,1613353499999,102884417.89223693,57804,864.56912400,41494484.18952952,0
1613353500000,47979.99000000,48213.20000000,47925.26000000,48011.44000000,831.39913400,1613354399999,39992485.86375699,26959,372.97110000,17942040.35987744,0
1613354400000,48011.45000000,48213.83000000,47550.00000000,47550.00000000,1222.58397600,1613355299999,58649545.73095075,40220,520.71342300,24996422.20471894,0
1613355300000,47550.00000000,47589.17000000,45570.79000000,46359.53000000,5265.41481300,1613356199999,244933593.19092249,128719,1925.55564600,89538972.69475076,0
1613356200000,46365.20000000,46910.45000000,46020.41000000,46863.84000000,2546.90547400,1613357099999,118354528.72090404,65959,1260.18611000,58556485.01100488,0
1613357100000,46863.83000000,47200.00000000,46746.56000000,46874.02000000,2182.94722800,1613357999999,102464740.95077702,58904,1059.97468500,49741828.21534207,0
1613358000000,46874.01000000,47216.91000000,46540.67000000,46989.98000000,1597.08818400,1613358899999,74872400.70524444,45849,776.43975200,36414278.00267207,0
1613358900000,46989.56000000,47269.09000000,46874.17000000,47230.01000000,883.21602500,1613359799999,41596112.24997081,31422,443.56507300,20892151.81202638,0
1613359800000,47230.01000000,47250.07000000,46800.87000000,46843.21000000,959.67369900,1613360699999,45146386.73409234,32081,440.97200000,20746683.23787105,0
1613360700000,46843.21000000,47133.43000000,46843.21000000,47120.30000000,748.47409500,1613361599999,35201209.77137063,21078,338.80107400,15933793.78503922,0
1613361600000,47120.31000000,47136.02000000,46461.53000000,46480.88000000,1342.63206300,1613362499999,62801596.91434159,32608,577.78302500,27014262.58574268,0
1613362500000,46484.10000000,46880.54000000,46481.18000000,46649.79000000,1003.69176500,1613363399999,46888195.07056590,23325,522.95215700,24427500.74476302,0
1613363400000,46649.79000000,46721.36000000,46174.78000000,46512.56000000,1558.71299400,1613364299999,72394116.59920269,35524,881.40025300,40911292.21119718,0
1613364300000,46512.56000000,46959.44000000,46512.55000000,46866.57000000,1058.69770200,1613365199999,49556304.14500692,25808,573.57874800,26845015.57058788,0
1613365200000,46866.56000000,47000.00000000,46750.00000000,46855.61000000,853.92121700,1613366099999,40011397.13215962,18691,436.51337800,20453678.47303218,0
1613366100000,46855.60000000,46911.47000000,46560.00000000,46568.72000000,651.29262100,1613366999999,30467637.86881080,18084,255.77799900,11963750.30051832,0
1613367000000,46568.71000000,46748.11000000,46400.00000000,46632.45000000,873.17585800,1613367899999,40647618.85906568,25093,369.44102600,17200462.62414051,0
1613367900000,46632.45000000,46820.00000000,46528.79000000,46722.49000000,561.04070200,1613368799999,26183714.23631914,18684,248.43309200,11593785.40333340,0
1613368800000,46722.48000000,47065.13000000,46683.02000000,46980.25000000,748.61990700,1613369699999,35096859.62143601,23702,349.83194700,16404648.28746241,0
1613369700000,46980.25000000,47100.00000000,46913.52000000,47020.00000000,659.08426800,1613370599999,30976868.01579353,23918,324.57388600,15255365.19369609,0
1613370600000,47020.00000000,47140.00000000,46867.86000000,46898.27000000,662.60006200,1613371499999,31144181.13047060,23051,278.55279100,13093183.71307717,0
1613371500000,46898.27000000,47045.00000000,46868.50000000,46887.36000000,552.23497500,1613372399999,25940523.70583330,19153,291.38178300,13686307.75231928,0
1613372400000,46887.36000000,47353.30000000,46831.61000000,47282.89000000,982.76993200,1613373299999,46371268.71170062,25206,543.56067300,25644210.59028791,0
1613373300000,47282.89000000,47441.02000000,47151.35000000,47264.26000000,781.48412500,1613374199999,36925804.45408924,21680,373.04058000,17627901.06657390,0
1613374200000,47264.26000000,47390.00000000,47181.74000000,47328.34000000,531.52886300,1613375099999,25133108.82261850,17275,255.05685100,12060629.08907412,0
1613375100000,47328.34000000,47363.10000000,47210.31000000,47267.06000000,565.77688200,1613375999999,26751319.08457300,18079,246.69188600,11664160.14574181,0
1613376000000,47270.50000000,47564.42000000,47112.38000000,47309.99000000,857.16565100,1613376899999,40573026.08270441,23909,504.73464800,23897767.59733424,0
1613376900000,47310.00000000,47550.00000000,47289.21000000,47436.29000000,761.61385100,1613377799999,36135305.28358006,19295,359.08128600,17034218.24391516,0
1613377800000,47436.28000000,47595.00000000,47413.12000000,47450.00000000,528.53203300,1613378699999,25098367.92371569,16717,261.53479600,12419603.26477077,0
1613378700000,47450.00000000,47772.00000000,47440.20000000,47599.99000000,674.67981000,1613379599999,32111567.83457963,18057,349.46856500,16634320.95963006,0
1613379600000,47600.00000000,47724.64000000,47430.66000000,47679.81000000,635.55721300,1613380499999,30231340.10129020,16660,295.81273000,14069524.28316751,0
1613380500000,47679.81000000,47699.00000000,47400.01000000,47571.34000000,753.45874800,1613381399999,35818658.21264429,17805,317.57253400,15098920.78981181,0
1613381400000,47571.34000000,47582.54000000,47201.27000000,47313.19000000,764.47523100,1613382299999,36266643.21192287,19908,294.97507200,13992184.10083557,0
1613382300000,47311.00000000,47563.00000000,47298.00000000,47505.66000000,848.33813300,1613383199999,40259980.59338706,15709,427.69059800,20294549.72978466,0
1613383200000,47505.67000000,47588.20000000,47306.02000000,47362.19000000,486.75708500,1613384099999,23083385.67091315,15725,254.68753200,12076552.06257908,0
1613384100000,47362.19000000,47649.16000000,47340.07000000,47587.83000000,582.72347900,1613384999999,27669105.46606045,16936,301.43457200,14312854.07714623,0
1613385000000,47580.42000000,47658.00000000,47480.01000000,47499.99000000,394.94925100,1613385899999,18781841.93482644,13072,204.51508100,9726041.27916173,0
1613385900000,47500.00000000,47888.00000000,47480.00000000,47849.99000000,862.18306300,1613386799999,41122649.83350196,20423,465.24746800,22189409.16301522,0
1613386800000,47849.99000000,47872.82000000,47662.35000000,47706.70000000,808.37166500,1613387699999,38595536.20596206,19247,439.54302700,20983801.51767724,0
1613387700000,47700.00000000,47999.00000000,47606.86000000,47962.32000000,765.64079700,1613388599999,36582164.98994627,21269,432.09992500,20651013.94365548,0
1613388600000,47962.32000000,47967.76000000,47805.22000000,47874.08000000,499.03578300,1613389499999,23891778.12221526,17231,260.74086400,12483204.12096527,0
1613389500000,47874.09000000,47990.00000000,47750.00000000,47802.66000000,587.62271800,1613390399999,28133759.21081233,16585,285.61788800,13673430.06949594,0
1613390400000,47802.67000000,47878.07000000,47551.02000000,47625.89000000,682.60921200,1613391299999,32570254.85916020,24193,316.42321600,15101614.36871955,0
1613391300000,47625.88000000,47712.59000000,47519.01000000,47675.12000000,593.43073800,1613392199999,28259907.85687573,22908,322.70968800,15369009.20861302,0
1613392200000,47675.11000000,47688.88000000,47423.99000000,47599.60000000,812.35327200,1613393099999,38631813.54952830,24195,419.16962000,19935224.03867241,0
1613393100000,47599.60000000,48070.00000000,47561.64000000,47951.01000000,1124.88683700,1613393999999,53842060.10141800,33498,728.31811900,34869029.16827031,0
1613394000000,47951.01000000,48219.23000000,47947.00000000,48205.01000000,960.12854500,1613394899999,46120330.21761980,26656,554.00953200,26611837.80991295,0
1613394900000,48205.01000000,48219.22000000,48008.87000000,48049.99000000,841.02293200,1613395799999,40451419.24420143,22155,394.73055200,18982906.31909312,0
1613395800000,48049.99000000,48075.00000000,47800.00000000,48042.54000000,765.37475600,1613396699999,36699742.15671057,21560,333.81448000,16003677.04785915,0
1613396700000,48042.55000000,48048.16000000,47865.85000000,47960.73000000,523.33829700,1613397599999,25095155.92171960,15417,269.97089600,12945413.37767699,0
1613397600000,47963.69000000,48150.62000000,47905.00000000,47950.00000000,621.33688800,1613398499999,29863088.10081430,22553,307.03810500,14756473.47749748,0
1613398500000,47949.99000000,48020.99000000,47700.00000000,47829.99000000,799.36611500,1613399399999,38255779.50642857,25450,374.55201100,17926418.04420656,0
1613399400000,47829.99000000,47879.42000000,47588.20000000,47722.01000000,773.05000300,1613400299999,36898261.73343654,25429,344.38520900,16439135.08366174,0
1613400300000,47722.01000000,47832.81000000,47472.92000000,47564.16000000,870.01372200,1613401199999,41502514.55301177,22309,378.43906800,18055030.41406599,0
1613401200000,47563.58000000,47847.82000000,47536.15000000,47734.85000000,634.43998400,1613402099999,30280786.16675128,21891,325.63557300,15542973.27532211,0
1613402100000,47734.84000000,47878.95000000,47600.00000000,47813.98000000,556.11545700,1613402999999,26563292.98235159,21825,309.72240200,14795804.00657600,0
1613403000000,47813.97000000,47924.69000000,47750.00000000,47911.19000000,442.98450800,1613403899999,21182744.78600626,20419,213.09926800,10190630.86446476,0
1613403900000,47911.19000000,48000.00000000,47856.47000000,47938.83000000,552.91043200,1613404799999,26500895.49674143,21478,274.66635900,13163994.03949071,0
1613404800000,47938.84000000,48193.14000000,47938.83000000,48127.43000000,1057.33433500,1613405699999,50859802.05716379,30643,514.35337300,24739356.00050077,0
1613405700000,48127.43000000,48570.75000000,48127.43000000,48460.00000000,1306.37406700,1613406599999,63220186.60930849,33369,692.24859000,33504842.14710748,0
1613406600000,48460.01000000,48556.64000000,48323.55000000,48382.50000000,957.08981900,1613407499999,46344905.23675300,21714,384.90302200,18635036.95164210,0
1613407500000,48381.26000000,48533.93000000,48300.34000000,48494.96000000,532.55053100,1613408399999,25797914.88612125,18005,293.07165800,14197380.39020888,0
1613408400000,48494.97000000,48790.00000000,48494.96000000,48587.00000000,1055.43797900,1613409299999,51390989.63755186,26931,569.29222000,27718949.32062929,0
1613409300000,48586.99000000,48800.00000000,48543.07000000,48678.78000000,593.33575100,1613410199999,28892877.75582808,17243,311.83977300,15184646.91405875,0
1613410200000,48678.78000000,48766.72000000,48501.50000000,48572.56000000,516.75487100,1613411099999,25135354.65185513,15872,269.83695300,13124821.82898846,0
1613411100000,48574.97000000,48670.28000000,48399.23000000,48562.31000000,558.38543200,1613411999999,27106577.30003364,16286,277.79561500,13485686.00958484,0
1613412000000,48562.31000000,48698.52000000,48503.04000000,48507.43000000,533.48375800,1613412899999,25926334.64453808,17677,248.52552700,12078247.88788423,0
1613412900000,48507.43000000,48628.92000000,48390.47000000,48416.22000000,596.88195200,1613413799999,28968933.69662404,15222,297.24713500,14429036.09106767,0
1613413800000,48416.23000000,48567.13000000,48410.79000000,48482.05000000,440.85980300,1613414699999,21375377.73576202,13467,220.99780000,10715694.45490572,0
1613414700000,48482.06000000,48563.87000000,48342.22000000,48358.99000000,469.67292100,1613415599999,22767777.16640560,14788,223.20756000,10821431.58023617,0
1613415600000,48361.00000000,48665.09000000,48354.78000000,48597.75000000,586.65701000,1613416499999,28494687.46271620,17191,296.82929100,14415429.74803539,0
1613416500000,48597.75000000,48683.36000000,48465.03000000,48492.28000000,540.90479200,1613417399999,26274074.82470375,14634,214.07495200,10399628.89071199,0
1613417400000,48492.28000000,48640.90000000,48440.81000000,48554.96000000,429.49428400,1613418299999,20839395.44189025,14297,210.81335700,10229395.46104864,0
1613418300000,48554.97000000,48742.52000000,48544.49000000,48657.31000000,388.37228600,1613419199999,18893022.61899692,13460,194.92729600,9482812.60618571,0
1613419200000,48657.31000000,48737.72000000,48555.01000000,48571.07000000,712.74858000,1613420099999,34686517.18696041,14415,275.60191600,13412486.38833723,0
1613420100000,48571.07000000,48801.00000000,48520.12000000,48699.99000000,1108.24096100,1613420999999,53983298.92971931,17135,589.43524500,28716528.51407338,0
1613421000000,48698.10000000,48744.50000000,48601.16000000,48655.51000000,749.81077600,1613421899999,36483293.40343678,15329,424.58755600,20661439.32668609,0
1613421900000,48655.50000000,48750.00000000,48453.87000000,48580.99000000,492.35308200,1613422799999,23922706.62738307,16825,237.46748100,11538028.47170975,0
1613422800000,48581.00000000,48750.00000000,48568.14000000,48590.73000000,405.58813900,1613423699999,19741563.91502470,13350,187.68144600,9134607.86478384,0
1613423700000,48590.73000000,48617.48000000,48212.89000000,48370.71000000,945.08294500,1613424599999,45776423.55520522,30901,485.41246000,23512333.50430361,0
1613424600000,48370.71000000,48599.98000000,48342.85000000,48434.99000000,467.87269400,1613425499999,22694857.87079007,16432,229.57561100,11136959.35135967,0
1613425500000,48434.99000000,48516.92000000,48111.11000000,48207.54000000,948.53897500,1613426399999,45816139.03710318,31360,467.03759900,22561340.09752784,0
1613426400000,48201.18000000,48300.00000000,47643.00000000,48145.77000000,1481.24235600,1613427299999,71036658.66334761,55793,737.01802100,35344632.11503959,0
1613427300000,48145.77000000,48267.78000000,47839.45000000,47874.97000000,556.70201800,1613428199999,26788681.11363898,28213,275.34919000,13253260.04636101,0
1613428200000,47874.97000000,48247.00000000,47865.81000000,48092.52000000,417.92277800,1613429099999,20096369.66633309,21239,212.16256700,10202087.47210008,0
1613429100000,48089.20000000,48334.23000000,48081.42000000,48284.89000000,379.42268900,1613429999999,18282203.11608021,15988,206.21019700,9937105.60539614,0
1613430000000,48284.90000000,48432.73000000,48196.37000000,48385.00000000,453.99512700,1613430899999,21934062.12944720,13178,224.42296800,10842784.58748069,0
1613430900000,48384.99000000,48393.19000000,48189.67000000,48306.72000000,431.29066900,1613431799999,20828658.72872229,12412,220.22037700,10634922.15081430,0
1613431800000,48306.72000000,48381.79000000,48015.00000000,48046.30000000,573.31976100,1613432699999,27612375.22692765,16698,264.01044700,12715105.84755049,0
1613432700000,48046.29000000,48048.60000000,47809.99000000,47911.10000000,646.65831300,1613433599999,31000887.54752899,19321,330.93062700,15866041.71950965,0
1613433600000,47911.10000000,47958.40000000,47414.19000000,47609.90000000,1260.79026500,1613434499999,60123915.33009663,33339,596.98702300,28469692.24303382,0
1613434500000,47609.90000000,47800.00000000,47447.22000000,47640.73000000,672.54388600,1613435399999,32052666.72189300,19316,364.50561800,17372138.37539182,0
1613435400000,47638.26000000,47675.04000000,47003.62000000,47566.04000000,1477.01247400,1613436299999,69916202.56474956,35890,760.11381400,35996898.33812340,0
1613436300000,47569.68000000,47764.46000000,47552.46000000,47669.02000000,1036.53600500,1613437199999,49427325.94764850,19593,401.14549100,19127905.01672377,0
1613437200000,47669.03000000,47792.01000000,47605.96000000,47664.97000000,522.63753100,1613438099999,24928972.88519449,13095,218.95117800,10443594.48186926,0
1613438100000,47660.19000000,48271.79000000,47608.31000000,48170.01000000,781.16052700,1613438999999,37503094.84813326,22945,444.47338500,21337944.62213705,0
1613439000000,48170.01000000,48250.00000000,47941.94000000,48137.31000000,735.03767800,1613439899999,35356111.22526707,17650,300.07258200,14434916.67610270,0
1613439900000,48137.32000000,48319.33000000,48038.45000000,48305.28000000,547.27282600,1613440799999,26351880.21333721,13845,252.57791900,12163488.17015274,0
1613440800000,48305.28000000,48428.48000000,48160.12000000,48384.64000000,826.79245000,1613441699999,39932242.95285166,17459,323.16037200,15603191.10064318,0
1613441700000,48384.64000000,48561.64000000,48331.80000000,48483.65000000,536.63883100,1613442599999,26003351.84298442,17788,273.29212200,13244083.66600630,0
1613442600000,48483.65000000,48500.00000000,48310.07000000,48399.99000000,396.52900400,1613443499999,19200756.77671123,13250,178.64719400,8650789.29789675,0
1613443500000,48399.99000000,48689.25000000,48366.40000000,48442.06000000,532.29918600,1613444399999,25833394.92097861,15164,314.88459400,15284807.15087856,0
1613444400000,48442.05000000,48600.93000000,48405.11000000,48570.18000000,340.59636400,1613445299999,16523419.08755580,11694,172.65432700,8375990.29356962,0
1613445300000,48570.19000000,49400.00000000,48570.19000000,49317.87000000,2235.27730800,1613446199999,109753534.89759852,52643,1459.66226700,71668304.99825231,0
1613446200000,49317.86000000,49670.00000000,49287.38000000,49333.84000000,2054.50213000,1613447099999,101675989.01168860,47988,1266.66066300,62697790.70302403,0
1613447100000,49333.83000000,49644.89000000,49160.01000000,49624.03000000,1165.26335300,1613447999999,57535418.36698636,25210,668.28339800,32998235.90818102,0
1613448000000,49624.02000000,49643.30000000,49300.41000000,49606.70000000,801.16277700,1613448899999,39649999.29464766,22307,416.05924600,20592356.04701388,0
1613448900000,49606.69000000,49998.00000000,49232.42000000,49509.25000000,2838.29631500,1613449799999,141013069.58444908,58153,1663.82950100,82722367.77663870,0
1613449800000,49509.26000000,49726.35000000,49350.00000000,49378.68000000,927.93540200,1613450699999,46000403.08736803,20829,540.83307000,26816507.65321947,0
1613450700000,49378.68000000,49451.96000000,49068.41000000,49350.01000000,890.31849900,1613451599999,43899907.09182037,20906,451.98715000,22284739.18734034,0
1613451600000,49350.01000000,49500.00000000,49044.00000000,49383.46000000,910.75818700,1613452499999,44911006.80070231,19986,537.77719300,26524340.31326118,0
1613452500000,49383.47000000,49439.02000000,49175.36000000,49255.19000000,598.65696900,1613453399999,29537550.72315399,14347,266.84955100,13162415.38645062,0
1613453400000,49255.19000000,49301.45000000,48969.00000000,49273.19000000,827.51536900,1613454299999,40695842.89069999,18790,525.46215100,25847829.69367583,0
1613454300000,49273.19000000,49273.19000000,49050.00000000,49179.03000000,600.17180900,1613455199999,29494479.67021418,15597,316.44696500,15551698.58024838,0
1613455200000,49179.04000000,49234.70000000,49000.01000000,49157.41000000,435.15110500,1613456099999,21377186.43628260,13285,257.59350100,12654871.52035779,0
1613456100000,49157.42000000,49158.01000000,48550.00000000,48749.12000000,1261.83440000,1613456999999,61596727.83573330,27547,530.87961200,25911206.47927943,0
1613457000000,48749.12000000,49075.45000000,48700.01000000,48885.80000000,920.93360400,1613457899999,45024196.37839198,20668,420.47949200,20557459.04493533,0
1613457900000,48882.26000000,49063.61000000,48861.06000000,49023.74000000,673.84192000,1613458799999,33001487.00126232,13660,359.83806300,17623484.07685798,0
1613458800000,49020.91000000,49199.00000000,48820.57000000,49013.12000000,705.31043400,1613459699999,34572468.28744652,16715,329.38327000,16146088.50590659,0
1613459700000,49013.13000000,49027.72000000,48655.11000000,48733.60000000,610.72422800,1613460599999,29830077.79663291,17389,234.57281200,11456994.67248464,0
1613460600000,48733.60000000,49072.04000000,48609.90000000,48958.85000000,581.80515900,1613461499999,28413644.73401602,15717,289.74032500,14152171.05666284,0
1613461500000,48964.95000000,49281.81000000,48920.00000000,49163.46000000,753.42444300,1613462399999,37017342.97568389,19609,432.67473700,21260731.98158181,0
1613462400000,49161.75000000,49300.00000000,48928.23000000,49004.17000000,1023.13331200,1613463299999,50295560.71876340,20094,668.13716600,32851707.53601857,0
1613463300000,49004.17000000,49235.24000000,48871.20000000,49101.37000000,653.94623200,1613464199999,32086284.92017453,17651,379.82004700,18637722.64205326,0
1613464200000,49110.04000000,49165.74000000,48965.01000000,49113.37000000,563.05668500,1613465099999,27642129.13493034,16837,297.29684200,14594546.83937765,0
1613465100000,49113.36000000,49295.79000000,48980.09000000,49293.26000000,411.67995000,1613465999999,20220784.52393202,16363,197.44602200,9699021.78526612,0
1613466000000,49289.75000000,49299.00000000,49000.12000000,49085.05000000,437.30028500,1613466899999,21497357.69392389,14495,189.54698300,9318796.19993402,0
1613466900000,49085.04000000,49129.43000000,48900.00000000,49016.52000000,515.10186600,1613467799999,25258661.23983280,14871,243.00724200,11918850.53833162,0
1613467800000,49016.53000000,49100.44000000,48927.97000000,49100.44000000,473.66051000,1613468699999,23219898.72385047,13233,238.31155800,11682515.38282982,0
1613468700000,49100.44000000,49318.47000000,49062.14000000,49283.30000000,751.69512900,1613469599999,37000576.96697669,17017,516.41053500,25424728.06058401,0
1613469600000,49283.30000000,49318.47000000,49000.00000000,49235.18000000,633.83113700,1613470499999,31189784.12782645,15587,313.12886900,15409930.35243775,0
1613470500000,49235.18000000,49241.45000000,49018.83000000,49121.58000000,430.23819700,1613471399999,21134714.25307247,12836,215.92240700,10606996.52541875,0
1613471400000,49121.57000000,49214.27000000,48750.09000000,48947.90000000,680.13516100,1613472299999,33311034.23194993,17557,316.86380200,15518494.93198509,0
1613472300000,48948.11000000,49073.95000000,48869.09000000,49020.00000000,496.79919800,1613473199999,24329163.02446255,13967,220.14625500,10781595.32604274,0
1613473200000,49020.00000000,49070.01000000,48700.00000000,48885.37000000,686.44316700,1613474099999,33534565.23689952,18705,318.64388700,15568497.47056757,0
1613474100000,48887.79000000,48955.00000000,48780.35000000,48934.74000000,388.58168800,1613474999999,19001879.09071533,14061,190.55445000,9318414.38108682,0
1613475000000,48934.75000000,49114.68000000,48852.15000000,48969.80000000,547.42817800,1613475899999,26820010.83575228,16540,270.32047500,13244463.96347526,0
1613475900000,48969.80000000,49090.00000000,48862.82000000,48915.48000000,426.52504500,1613476799999,20885095.78057850,14079,209.40092700,10254310.16826040,0
1613476800000,48915.49000000,49550.12000000,48403.21000000,49383.29000000,2369.92992700,1613477699999,116130846.92537842,49999,1291.77811500,63408556.12928310,0
1613477700000,49380.82000000,50000.00000000,49267.02000000,49947.03000000,3277.25225000,1613478599999,163081634.24281566,63862,2121.81767200,105646704.80811458,0
1613478600000,49945.02000000,50689.18000000,48500.00000000,49568.20000000,6994.22412700,1613479499999,348962494.80230331,143475,3895.99139300,194641655.06041586,0
1613479500000,49568.19000000,50080.21000000,49339.81000000,49650.01000000,2095.69756100,1613480399999,104209616.51229521,51696,1186.47828800,59009050.12098628,0
